Time,Time Code,Country Name,Country Code,Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],Bribery incidence (% of firms experiencing at least one bribe payment request) [IC.FRM.BRIB.ZS],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]",CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Compulsory education, duration (years) [SE.COM.DURS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Gini index [SI.POV.GINI],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Internally displaced persons, new displacement associated with conflict and violence (number of cases) [VC.IDP.NWCV]","Internally displaced persons, total displaced by conflict and violence (number of people) [VC.IDP.TOCV]","Internally displaced persons, new displacement associated with disasters (number of cases) [VC.IDP.NWDS]","International migrant stock, total [SM.POP.TOTL]",International migrant stock (% of population) [SM.POP.TOTL.ZS],Net migration [SM.POP.NETM],Lending interest rate (%) [FR.INR.LEND],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Lifetime risk of maternal death (%) [SH.MMR.RISK.ZS],"Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]",New businesses registered (number) [IC.BUS.NREG],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]","Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Primary education, duration (years) [SE.PRM.DURS]","Secondary education, duration (years) [SE.SEC.DURS]",Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]"
2012,YR2012,Equatorial Guinea,GNQ,23.6778314754281,..,0.253468398263434,9.52296877574011,..,..,..,6,108.637724550898,8.31287184445641,22388345810.2466,3.6565961313589,37570.6353966964,..,..,..,..,3.6566204827882,..,..,..,..,..,..,89999,..,56.288,1.62635801183303,..,..,..,..,..,..,0,0,36.7626024955437,4.39405251755149,1031191,..,6,6,..,15640.0003433228,116.675422472364,..,..
2012,YR2012,Eritrea,ERI,..,..,..,0.190763127816332,..,2.5,2,8,..,..,..,..,..,..,..,..,..,..,..,..,10000,..,..,..,-246000,..,63.238,2.63697720585252,..,..,..,..,..,..,..,0,26.8421464705111,..,..,..,5,7,..,5769.99998092651,..,..,..
2012,YR2012,Estonia,EST,5.38684011134735,..,0.491204440195365,12.7693736048558,..,..,..,9,109.111259287483,3.22820049358981,23019150071.1867,3.59836215956679,25996.0467779508,32.9,..,4.71772003173828,12.0201797485352,3.93339987296979,4.76131814447653,..,..,..,..,..,-10516,..,76.3268292682927,0.0199423807693562,7,1.8835795803398,4.82337920272379,..,13524,113164925.021603,2.00127107306155,460675591.639287,31.2030195800896,-0.357944411443807,1322696,18.6,6,6,..,19659.9998474121,170.759926419412,10.0200004577637,20.8600006103516
2012,YR2012,Eswatini,SWZ,6.41502756545987,..,0.0762169456544562,0.630046750536288,..,..,..,7,115.593056390898,5.39663069666727,4886533032.88672,4.68805237645064,8266.49172472382,..,..,..,..,8.9396468278821,9.63600902449307,..,..,..,..,..,-41764,8.75,49.862,1.45064858119825,..,1.85483506529783,6.87690601607985,..,1587,49547870.5459065,1.81203481578323,88545679.8406554,62.7491279069767,0.674567033429102,1079285,..,7,5,..,2390.00010490417,79.6668677230246,..,..
2012,YR2012,Ethiopia,ETH,7.14144546133979,..,0.0753556078915121,0.0914512621820942,..,3,3,8,164.697506969423,8.64781163337416,43310721414.0829,5.61657143106318,1213.59597169934,..,..,5.56678009033203,30.5395393371582,23.600417677317,8.79247854739843,..,350000,20000,..,..,399997,..,63.281,2.63991752566348,..,0.868362090380475,5.2159270839194,..,..,19882145.4031396,1.44158455346166,624360669.898232,82.1623773836794,2.82962796762188,92726982,..,6,6,..,122610.000610352,45.3979041835072,..,..
2012,YR2012,Faroe Islands,FRO,..,..,..,..,..,..,..,9,..,..,2414380664.65257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.190243902439,..,..,..,..,..,..,..,0,0,34.2714899713467,0.0585418904841778,47843,..,..,..,..,..,117.780097673986,..,..
2012,YR2012,Fiji,FJI,..,..,0.134697641687774,1.1906619403048,..,..,..,..,110.9506503443,1.41131438177968,3972012570.53467,1.22210563860754,8839.51586223556,..,..,4.72265005111694,19.1289005279541,3.4233752340198,2.31196499684995,..,..,27000,..,..,-51950,7.00306444698518,66.859,0.110630093353016,42,1.37635754206869,5.39714867617108,..,..,8225967.42108577,4.79877278625054,190607858.301268,47.3489326765189,0.186749844268206,865065,..,6,7,..,2180.0000667572,125.287862152659,9,..
2012,YR2012,Finland,FIN,-2.38732021502101,..,0.22328595139887,9.12638797795779,..,..,..,9,106.321099212145,-1.39754572817782,258290060227.734,-1.86559117436354,40873.0953326066,27.1,..,7.14803981781006,12.893159866333,2.80833622561575,1.62518474934018,..,..,..,..,..,81416,..,80.6268292682927,0.00688303425881646,3,1.52658465854544,2.75355297157623,..,12506,774448556.661565,0.333780935616336,862122979.632129,17.8155615518773,0.475809486683209,5413971,11.8,6,6,..,61110.0006103516,79.170500952561,7.69000005722046,18.9599990844727
2012,YR2012,France,FRA,-1.0979744882782,..,0.136790410089721,5.1541421275993,..,..,..,10,104.107058016154,0.313134751077172,2683671716967.19,-0.171206729763156,37679.1189105924,33.1,..,..,..,1.95419531613507,1.233398208401,..,..,..,..,..,423831,..,81.9682926829268,0.0170322700182609,9,1.87108059984757,3.2764313647162,..,159521,12561160242.5309,0.844602810978588,22666366758.9422,119.914116703832,0.483998961260596,65659814,..,5,7,..,460299.987792969,59.7020591687875,9.39999961853027,23.6499996185303
2012,YR2012,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-8016,..,76.074,..,..,..,..,..,..,58214549.5194968,..,633487534.97907,77.4978392394123,0.481837052041604,268995,..,..,..,..,..,..,..,..
2012,YR2012,Gabon,GAB,11.5157746113824,..,0.208422871532367,3.20059068309898,..,..,..,10,103.949243818539,5.25107691750407,17170465294.0332,1.33814210077514,15356.2354244887,..,..,3.01340007781982,12.5822696685791,2.65241828695619,..,..,..,1600,..,..,100317,..,62.924,1.25671519854527,368,1.61980464787095,6.76339592967402,..,1258,355744067.705881,0.131542495649136,22586458.5623401,6.79037916715178,3.78858379514105,1749677,..,5,7,..,12880.0001144409,92.3428089420545,..,..
2012,YR2012,"Gambia, The",GMB,1.66637066858574,..,0.109768946217013,0.241467285563747,..,3,2,9,109.254236951057,5.24156924630741,1415006238.09509,2.09938177552418,2199.77775031536,..,..,2.63756990432739,13.7955303192139,4.25432199813899,..,..,..,7700,..,..,-15436,28,60.178,3.60248425163196,..,0.789613469805036,4.12998386725052,..,..,66136002.2976319,7.51582927546587,106349453.092419,188.243083003953,3.03116971169135,1905020,..,6,6,..,1980.00001907349,47.7006731141985,9.42000007629395,13.0600004196167
2012,YR2012,Georgia,GEO,8.80376803452462,..,0.196233022776988,1.92819603376796,..,3.5,3.5,9,107.518658333333,6.3690083063386,16488403076.3641,7.15537825393695,9826.05275341086,39,..,1.90610003471375,6.70775985717773,-0.943658853270966,..,..,280000,..,..,..,-95340,14.80845,72.097,0.0604055080794761,..,2.98373409824723,10.5000784726454,..,15004,86732443.05,10.735516151212,1770115175.34,65.238006928164,-0.736565518814038,3728874,30,6,6,..,15340.0001525879,91.9422785219247,19.6499996185303,38.2299995422363
2012,YR2012,Germany,DEU,-0.325938303421907,..,0.217975130613291,9.45131770529489,..,..,..,13,104.125345138408,0.418497594217598,3527143188785.16,0.230160992711959,43359.6148271723,31.1,..,4.95658016204834,11.034740447998,2.0084909216701,0.813855259658174,..,..,..,..,..,1938576,..,80.5390243902439,0.007083215050869,4,1.24167747904608,2.76432126817923,..,69332,15581428609.4726,0.414982598118433,14637030444.178,230.750625466231,0.187727800567293,80425823,..,4,9,..,863679.992675781,86.5140548790483,5.38000011444092,8.03999996185303
2012,YR2012,Ghana,GHA,7.29708265409283,..,0.148603832561571,0.561999711832899,..,3.5,4,11,120.891195539437,9.2927894063005,41270954737.2459,6.73355567711647,3781.86552893947,42.4,..,7.91913986206055,37.5209617614746,11.1863409441066,2.15413994539409,..,..,..,..,..,-50000,..,61.72,1.41026902965137,..,0.804165256141085,2.69926018361708,..,13154,7990000,5.22278928055601,2155495000,114.250039553485,2.36948272778757,25996454,24.2,6,7,..,28540.0009155273,93.1680351286831,..,..
2012,YR2012,Gibraltar,GIB,..,..,..,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3365.3,0.13380712958216,33653,..,6,4,..,..,..,..,..
2012,YR2012,Greece,GRC,-3.43807854712152,..,0.291084361572541,7.25123735394112,..,..,..,10,104.881378839373,-7.08669678638024,242029307133.408,-6.58290444947292,24911.119631324,36.3,..,..,..,1.50152696177748,1.53972885374885,..,..,..,..,..,-161799,..,80.6341463414634,0.0043718082360523,1,2.44367081559838,4.55865169429426,..,3473,1437386208.76627,0.28136341065509,680981913.33544,85.6866640806827,-0.540752950543684,11045011,23.1,6,6,..,100930.000305176,62.0612847915005,24.4400005340576,55.2999992370605
2012,YR2012,Greenland,GRL,..,..,..,..,..,..,..,..,..,1.39419335955625,2609667673.71601,1.53697694464276,..,..,..,..,..,..,14.165058342334,..,..,..,..,..,..,..,70.55,..,..,..,..,..,..,..,..,..,0.138409063223292,-0.14072121935205,56810,..,..,..,..,..,100.978401084907,9.80000019073486,..
2012,YR2012,Grenada,GRD,..,..,0.34178791802144,3.815657190408,..,3.5,4,12,105.51738010943,-1.15514373468322,799882259.259259,-1.7677956562175,11163.8153053984,..,..,..,..,2.41077704021867,13.0290734467483,..,..,..,..,..,-1000,9.72590000699412,72.669,0.0649623140986227,107,..,..,..,123,1600109.25925926,3.66233312763948,29294352.962963,316.035294117647,0.621740443257645,107452,..,7,5,..,2400.00009536743,..,..,..
2012,YR2012,Guam,GUM,..,..,..,..,..,..,..,..,..,2.13385063045585,5265000000,1.94233769096506,..,..,..,..,..,..,..,..,..,..,..,..,-7594,..,78.408,..,..,..,..,..,..,..,..,..,296.277777777778,0.18768774278448,159990,..,..,..,..,..,76.7521367521368,12.1999998092651,..
2012,YR2012,Guatemala,GTM,2.50165510266423,..,0.114084563002698,0.821948808791856,..,..,..,16,110.230937685245,2.97470856847661,49593961141.7484,1.16050888968185,7204.73293807874,..,..,3.00524997711182,21.1051406860352,3.78180754679685,33.7572935071922,..,..,64000,..,..,-50131,13.4866666666667,72.236,0.420762636311548,85,0.475870730886697,3.17715112075199,..,4182,27905200,10.0118523620413,4965274170,137.942721164614,1.77749578673149,14781942,..,6,6,..,25620.0008392334,61.9594193352042,2.75999999046326,4.73000001907349
2012,YR2012,Guinea,GIN,7.92821286596958,..,0.129672067900039,0.232819430046163,..,2,2,6,139.826197977801,5.91528888360099,7638045254.42864,3.61271213649377,1795.44780781654,33.7,..,1.83370995521545,9.46061038970947,15.225101393202,..,..,..,..,..,..,-293749,..,57.905,3.94244191578053,756,2.28659822674558,11.4096198566062,..,..,50720000,0.868023136699254,66300000,43.3502848770959,2.197958681877,10652032,..,6,7,..,21770.0004577637,86.6743242388843,..,..
2012,YR2012,Guinea-Bissau,GNB,-15.1243430405373,..,0.114929185402531,0.155765083823422,..,2,2,9,107.284157585918,-1.71268301181074,989271229.637162,-4.28379943234725,1355.31356354669,..,..,2.00106000900269,14.5397996902466,2.13054580274495,..,..,..,..,..,..,-7005,5.03916666666667,55.645,3.78110920503231,..,2.47559459985103,17.9878294395212,..,..,24964980.5146642,4.61301037128776,45635184.4233283,57.0761379800853,2.65074262506761,1604981,..,6,6,..,2289.99996185303,41.1729928433818,..,..
2012,YR2012,Guyana,GUY,..,..,0.252643324924345,2.64764597796099,..,3,2.5,6,107.488735061712,5.38362346872985,4063089191.87525,4.91501185293576,10479.7780774689,..,..,2.24131989479065,10.1866998672485,2.39193521312329,18.4011395468289,..,..,..,..,..,-34999,13.8611111111111,68.575,0.497922196174221,88,1.17217632807609,3.75205263503602,..,327,183688021.187932,11.5493011194779,469258405.522633,3.83737871475743,0.445663749260621,755388,..,6,5,..,4340.00015258789,..,..,..
2012,YR2012,Haiti,HTI,-0.933647108763225,..,0.0854593437405931,0.236076333064865,..,2,2.5,6,111.668618669326,0.502424403581585,13708926466.2732,-0.974112645478769,2762.4402754772,41.1,..,..,..,5.01804155429241,10.0771423292461,..,..,86000,..,..,-150000,8.93416666666667,61.26,1.69294911790688,..,..,0,..,..,231924077.155555,11.761140118684,1612326050.46575,371.949274310595,1.48005462449313,10250922,58.5,6,7,..,9010.00022888184,40.2582414988129,14.1000003814697,..
2012,YR2012,Honduras,HND,-0.784705628821882,..,0.265179746768968,1.06935877023717,..,2.5,3,12,112.30984636343,4.12868774866939,18528601901.324,2.20026802592987,4032.58085606675,53.4,..,..,..,5.19618615531848,83.0026113649231,..,..,..,..,..,-30000,18.4506991666667,73.814,0.217028406947762,..,1.14601855382863,4.3482281046232,..,..,36431743.4223384,15.7614146958528,2920369783.01134,77.2248815801233,1.86932160846233,8640692,..,6,5,..,19889.9993896484,121.188215808285,3.75,6.96000003814697
2012,YR2012,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,9,109.574228429827,1.70028800465798,262629441493.476,0.583734025221943,52234.5923178244,..,..,3.50960993766785,18.6494808197021,4.05390950903839,0.383150081163959,..,..,..,..,..,74892,5,83.4804878048781,..,..,..,..,..,150165,607118505.223147,0.139670276567794,366815267.282392,6809.61904761905,1.1039579972368,7150100,..,6,6,..,..,430.568530415663,3.28999996185303,9.27000045776367
2012,YR2012,Hungary,HUN,-1.57898961279848,..,0.18809112168572,4.37786446756437,..,..,..,13,109.804190999657,-1.25774950712596,128857370476.631,-0.746488355913286,23275.2318574574,30.8,..,4.14111995697021,8.43414974212646,5.65214517088651,1.25705025250997,..,..,..,..,..,29999,9.00154451059167,75.0634146341463,0.0166846368262684,10,1.02920536632139,2.08995433065359,..,32311,863097189.426362,2.44283707259053,3147775616.76847,109.580934496852,-0.516437606548041,9920362,..,4,8,..,57610.0006103516,165.593273413311,11,28.2000007629395
2012,YR2012,Iceland,ISL,3.06677724475828,..,0.138069274576002,5.7995236106247,..,..,..,10,109.394415767139,1.06363660743763,14751508133.5443,0.527304433471059,42004.4476110597,26.8,..,7.58223009109497,15.8849496841431,5.18589988750705,0.30708569533414,..,..,..,..,..,-2163,8.3243387717752,82.9170731707317,0.00815734243531486,0,..,0,..,1745,65983578.8650018,1.04757961045758,154533791.442002,3.19916209476309,0.532100734916982,320716,9.3,7,7,..,3029.99997138977,104.085475471704,6,13.5299997329712
2012,YR2012,India,IND,4.81219713646361,..,0.31031882219388,1.50850825170152,..,3.5,3.5,8,119.235538897084,5.45638875297365,1827637859135.7,4.16567305225209,4861.15615236202,..,..,3.8675000667572,13.9921197891235,9.47899691419793,3.75088805995845,500000,1000000,9110000,..,..,-2350075,10.6041666666667,67.545,0.490994455295343,..,2.61816761903533,9.27262106429304,..,103078,4963082153.94881,3.76554455214664,68820517837.6536,425.731366982938,1.23148489388617,1265780243,..,5,7,..,2795860.10742188,55.7937217287511,2.69000005722046,10.0600004196167
2012,YR2012,Indonesia,IDN,3.99617203426797,..,0.1995122987511,1.93804261606191,..,..,..,9,109.864759851215,6.03005065305615,917869910105.749,4.60648552222868,9713.90048730631,40.5,..,3.40748000144959,18.0904197692871,4.27949999641976,..,5000,170000,104000,..,..,-454447,11.795,69.866,0.540269589887228,282,0.711549473406383,3.77764314635406,..,47714,3633613324.98246,0.785753677961648,7212196577.5592,132.329800124526,1.35169978721169,248451714,12,6,6,..,834260.009765625,49.5828982992627,4.46999979019165,15.4899997711182
2012,YR2012,"Iran, Islamic Rep.",IRN,-11.0961689010715,..,0.431506091334398,7.40165310979492,..,..,..,8,160.716937290151,-3.7471713986414,644035510447.901,-4.90022195962386,17153.0674964654,..,..,3.16859006881714,17.3957901000977,27.2568127242908,..,..,..,50000,..,..,-502345,11,74.776,0.0380885735485415,20,2.75703583035865,19.3236555766818,..,..,..,0.206510352057302,1330000000,46.3787672830865,1.20517252138084,75539881,..,5,7,..,793950.012207031,44.0893466807452,12.2700004577637,26.8600006103516
2012,YR2012,Iraq,IRQ,9.71102738339775,..,0.266771766197652,4.04515369890736,..,..,..,6,112.243807997863,13.9364301737537,218002481737.691,9.77517248032976,15163.3501421971,29.5,..,..,..,6.08909641595044,8.45719343097143,..,2100000,..,..,..,1303607,13.8675,69.148,0.306351283264627,..,1.89956836613945,4.42877502799517,..,2450,548000000,0.124310511439992,271000000,73.4251519616872,3.72062751428444,31890012,18.9,6,..,..,228190.002441406,73.6086845912812,7.96000003814697,16.0599994659424
2012,YR2012,Ireland,IRL,-1.20467015209384,..,0.174122175177731,8.07255890285279,..,..,..,10,104.296773071236,-0.0523547853082533,225496810956.67,-0.474980680541634,46361.463694173,33.2,..,5.75268983840942,13.5315504074097,1.69620897294545,1.1284234903918,..,..,..,..,..,-111819,..,80.8463414634146,0.0134701489407412,3,0.514494537243317,1.22252076209086,..,13773,954420592.642682,0.308206726111762,694996338.535982,66.7663376397155,0.4237438032978,4599533,..,8,5,..,62310.001373291,191.103656711828,15.4499998092651,30.7999992370605
2012,YR2012,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,7.30375730215191,6690725118.48341,7.75437875437544,..,..,..,..,..,..,2.36591194075756,..,..,..,..,..,..,..,..,..,..,..,..,..,2019,..,..,..,148.305263157895,-0.419070043077339,84534,..,..,..,..,..,..,..,..
2012,YR2012,Israel,ISR,0.252763742834205,..,0.30192051865995,9.61506827110724,..,..,..,13,105.226824457594,2.82299620463245,258417104163.53,0.942143217993134,31846.3558349163,41.6,..,5.67253017425537,14.0771903991699,1.68948189221972,1.68090489413845,..,..,..,..,..,19497,..,81.7048780487805,0.0116218184910241,1,5.67159045259395,14.0387406302833,..,14246,4220000000,0.265036636106945,684900000,365.549907578558,1.84615132126711,7910500,..,6,6,..,95589.9963378906,71.8404476356253,6.8600001335144,12.1400003433228
2012,YR2012,Italy,ITA,-4.52063386508948,..,0.173426998759572,6.32770894762567,..,..,..,12,105.90656520528,-2.98090576823772,2086957656821.6,-3.24206011995115,36486.2967870302,35.2,..,4.05601978302002,8.01743030548096,3.04136333226773,0.885111389347825,..,..,17000,..,..,1637369,5.2225,82.2390243902439,0.00275976150403893,2,1.42692497660769,2.8205640548868,..,75646,11821288113.6103,0.43921060455637,9166139341.36161,201.339509262203,0.269541239520996,59539717,19.3,5,8,..,454260.009765625,55.6547208446016,10.6499996185303,35.3199996948242
2012,YR2012,Jamaica,JAM,1.45531739098334,..,0.299109732708313,2.44886931135648,..,..,..,6,114.949221394719,-0.613636039869121,14807086889.2099,-1.17999390647412,8187.19367364946,..,..,6.11246013641357,18.8092594146729,6.87397708674304,38.773763883963,..,..,2000,..,..,-56658,17.6282722449123,74.001,0.174070222325541,77,0.929535349323163,3.05933319808956,..,1946,333540513.216504,14.642560685326,2168136683.48151,262.431024930748,0.57148456718391,2842128,19.9,6,5,..,8430.00030517578,82.0400783486515,8.6899995803833,24.2299995422363
2012,YR2012,Japan,JPN,1.92892212818101,..,0.26118981141598,9.82229732546333,..,..,..,9,99.6835999296889,1.37475099920874,6272362996105.03,1.53678665884595,37605.9742614539,..,..,3.64741992950439,..,-0.0440645104433029,0.334050826230334,..,..,308000,..,..,358133,1.4075,83.0960975609756,0.00747894902776377,4,0.967427278040865,2.45705093338533,..,11031,4042571070.64493,0.0404883720248675,2539577664.61313,350.148148148148,-0.159710675844347,127629000,..,6,6,..,1336089.96582031,30.4709109171752,4.3600001335144,8.22000026702881
2012,YR2012,Jordan,JOR,-2.97833844250944,..,0.324454340962995,2.98147233049563,..,..,..,10,108.86561499113,2.42935800100238,31634561690.1408,-2.97834175597032,9189.18921425581,..,..,3.5,9,4.51522956670998,1.99012035036501,..,..,..,..,..,1056759,8.78083333333333,73.722,0.188216192293191,..,4.69437935812225,12.6399129699021,..,4141,684788732.394366,12.1648907193624,3848309859.15493,91.1237102951115,5.42391362973706,8089963,..,6,6,..,32020.0004577637,117.855587685189,12.1999998092651,..
2012,YR2012,Kazakhstan,KAZ,6.21716922021885,..,0.661141390396058,14.5663825112607,..,..,..,9,113.952296065971,4.79999999999275,207998568865.789,3.33405607044031,22032.1745436853,28.2,..,3.9016900062561,..,5.09791484975817,7.55752178473563,..,..,5100,..,..,159807,..,69.52,0.0475382510641747,18,1.04690647198097,4.77777251328491,..,15404,3432439704.72868,0.136051344243071,282984848.948256,6.2199837018928,1.40867688701824,16792090,..,4,7,..,303250,73.7237324891671,5.28999996185303,3.9300000667572
2012,YR2012,Kenya,KEN,4.54981223768362,..,0.0967951545665343,0.273997499350588,..,3,3,8,124.715258324443,4.56867961444982,56396706005.9435,1.82096222413746,2830.69437284951,..,..,4.93121004104614,19.923900604248,9.37776748155123,5.35366324181809,118000,300000,98000,..,..,-50000,19.7234066533954,62.659,1.65887072149755,..,1.66638897819246,6.89271930982536,..,..,14509118.397607,2.14732654663528,1211021439.49348,77.9131127666303,2.66280780440883,44343469,..,6,6,..,59560.001373291,51.6236920232481,..,..
2012,YR2012,Kiribati,KIR,13.6771949939309,..,0.307560651691613,0.564127141651346,..,3.5,3.5,..,98.405937821067,5.1361223555441,189630114.855587,3.53079452522034,1834.19803069279,..,..,13.3843803405762,17.985050201416,-3.04586292775568,7.52169539014094,..,..,..,..,..,-4123,..,66.381,0.406033575932909,..,..,..,..,5,1216064.72867935,9.30364183892398,17642506.704904,131.307407407407,1.53868138420516,106359,..,6,7,..,79.9999982118607,104.935022344783,..,..
2012,YR2012,"Korea, Dem. People's Rep.",PRK,..,..,..,1.55157296930169,..,..,..,11,..,..,..,..,..,..,..,..,..,..,..,..,..,232000,..,..,-27013,..,70.454,0.170485186427866,..,..,..,..,..,..,..,..,205.968258450295,0.514396262366461,24800638,..,4,6,..,60060.001373291,..,..,..
2012,YR2012,"Korea, Rep.",KOR,1.69099793938115,..,0.356365438803652,11.9586009011664,..,..,..,9,106.301086763559,2.40253099246186,1278427634342.59,1.86559949596563,33557.1287196434,31.6,..,..,..,2.18707104433313,0.86894615947671,..,..,..,..,..,401183,5.39583333333333,80.819512195122,0.0158500052484879,19,2.49929988050229,12.7084341092935,..,74162,9756100000,0.51540656842797,6589100000,515.875583187751,0.525713660600414,50199853,..,6,6,..,673010.009765625,105.458327737701,2.80999994277954,7.84999990463257
2012,YR2012,Kosovo,XKX,..,..,..,..,..,3,3,..,109.994859366968,1.71219517419465,6163785172.81254,0.805675791559906,8039.20797587196,29,..,..,..,2.47673782156539,4.9855971637,..,18000,..,..,..,..,12.6658333333333,70.4975609756098,..,..,0.667563281192859,2.34680271021543,..,1466,117999218.449589,15.3414414866674,945613495.650914,..,0.895254757473813,1807106,22.9,..,..,..,..,81.3639162574412,30.8799991607666,55.310001373291
2012,YR2012,Kuwait,KWT,5.27304961172051,..,0.308106864726329,25.4744006479217,..,..,..,9,108.252079151133,6.62581830014173,174070382279.385,0.869297947188244,82680.4059382088,..,..,3.75,10.5299997329712,3.25514600287219,1.82151973273229,..,..,..,..,..,580000,4.98379166666667,74.728,0.0246056497071225,2,3.41374157981372,8.79514568240706,..,1080,15459199374.3215,0.00150161641621865,2613869.43608182,187.926599326599,5.55000812778985,3348852,..,5,7,..,117629.997253418,101.011241259136,..,..
2012,YR2012,Kyrgyz Republic,KGZ,11.0366545699586,..,0.495867239933004,1.79412191817961,..,2.5,3,9,119.865335743153,-0.0881502010106345,6605139933.41063,-1.73814258426546,3618.14972576533,27.4,..,7.38423013687134,18.1950092315674,2.76844236540948,6.75966182479206,..,164000,..,..,..,-93353,22.9963340905902,70.0024390243902,0.262353553536383,46,1.62797221499078,4.01138602036544,..,3379,285908187.767691,30.7544462927537,2031374213.382,29.2346193952033,1.66523655939962,5607200,38,4,7,..,16059.9994659424,139.675937840309,8.43000030517578,17.5699996948242
2012,YR2012,Lao PDR,LAO,7.52721260209124,37.3,0.104800590926499,0.507407290081415,..,3,2.5,5,112.146185398532,8.02609843404085,10192848926.2582,6.40076044066137,4841.6453151231,36,..,1.82147002220154,7.36868000030518,4.25512677832094,..,..,..,..,..,..,-112313,..,65.267,0.834248653299832,..,0.199455064976167,0.806887635487352,..,212,70175689.279999,1.9914819753511,202988749.141199,27.9225606585789,1.51601262173813,6444527,..,5,7,..,13100.0003814697,98.185126430631,..,..
2012,YR2012,Latvia,LVA,6.02995164067552,..,0.17478002517716,3.72114706280646,..,..,..,11,106.727206841374,7.03731718549273,28169902669.3784,8.37323229189424,21290.4595879,35.2,..,6.58270978927612,17.7365493774414,2.25778924374594,3.38324751162145,..,..,..,..,..,-83325,..,73.7780487804878,0.0349909648090925,19,0.902698983774144,2.44561877841957,..,15752,337561104.53784,5.31984513849888,1498595197.67679,32.691902228936,-1.24035915329271,2034319,..,6,6,..,11649.9996185303,128.22844171041,15.0500001907349,28.5300006866455
2012,YR2012,Lebanon,LBN,-0.766374224735216,..,0.286116583055005,4.23828274842884,..,..,..,9,111.88015725734,2.56479133733554,44016799515.8209,-3.65097262682724,14813.1321266829,..,..,2.14808988571167,7.10915994644165,6.58147447683684,3.50331008628255,..,45000,..,..,..,1192354,7.24916666666667,78.611,0.0544545099230926,..,3.98937634457757,13.2063344938689,..,..,4698442226.5,15.1561259518702,6671241574.6,541.311827956989,6.25174094051932,5537620,..,6,6,..,28569.9996948242,88.5455019235285,..,..
2012,YR2012,Lesotho,LSO,-2.37807022627914,..,0.13326271091406,0.307694142480438,..,3.5,3.5,7,111.392855646249,6.33482170116899,2477702252.80078,5.74403985584556,2308.92903476102,..,..,7.66605997085571,17.4309005737305,6.05143662139978,31.8116038408169,..,..,..,..,..,-47704,10.1191666666667,47.416,1.94733089646912,..,1.93492279749889,3.60732854666997,..,1795,0,22.3819674620871,554558512.02927,66.3698287220026,0.557135557161302,2014988,..,7,5,..,2440.00005722046,150.208573143723,..,..
